class index,filepaths,labels,card type,data set
17,train/jack of diamonds/152.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/153.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/154.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/155.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/156.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/157.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/158.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/159.jpg,jack of diamonds,jack,train
17,train/jack of diamonds/160.jpg,jack of diamonds,jack,train
18,train/jack of hearts/001.jpg,jack of hearts,jack,train
18,train/jack of hearts/002.jpg,jack of hearts,jack,train
18,train/jack of hearts/003.jpg,jack of hearts,jack,train
18,train/jack of hearts/004.jpg,jack of hearts,jack,train
18,train/jack of hearts/005.jpg,jack of hearts,jack,train
18,train/jack of hearts/006.jpg,jack of hearts,jack,train
18,train/jack of hearts/007.jpg,jack of hearts,jack,train
18,train/jack of hearts/008.jpg,jack of hearts,jack,train
18,train/jack of hearts/009.jpg,jack of hearts,jack,train
18,train/jack of hearts/010.jpg,jack of hearts,jack,train
18,train/jack of hearts/011.jpg,jack of hearts,jack,train
18,train/jack of hearts/012.jpg,jack of hearts,jack,train
18,train/jack of hearts/013.jpg,jack of hearts,jack,train
18,train/jack of hearts/014.jpg,jack of hearts,jack,train
18,train/jack of hearts/015.jpg,jack of hearts,jack,train
18,train/jack of hearts/016.jpg,jack of hearts,jack,train
18,train/jack of hearts/017.jpg,jack of hearts,jack,train
18,train/jack of hearts/018.jpg,jack of hearts,jack,train
18,train/jack of hearts/019.jpg,jack of hearts,jack,train
18,train/jack of hearts/020.jpg,jack of hearts,jack,train
18,train/jack of hearts/021.jpg,jack of hearts,jack,train
18,train/jack of hearts/022.jpg,jack of hearts,jack,train
18,train/jack of hearts/023.jpg,jack of hearts,jack,train
18,train/jack of hearts/024.jpg,jack of hearts,jack,train
18,train/jack of hearts/025.jpg,jack of hearts,jack,train
18,train/jack of hearts/026.jpg,jack of hearts,jack,train
18,train/jack of hearts/027.jpg,jack of hearts,jack,train
18,train/jack of hearts/028.jpg,jack of hearts,jack,train
18,train/jack of hearts/029.jpg,jack of hearts,jack,train
18,train/jack of hearts/030.jpg,jack of hearts,jack,train
18,train/jack of hearts/031.jpg,jack of hearts,jack,train
18,train/jack of hearts/032.jpg,jack of hearts,jack,train
18,train/jack of hearts/033.jpg,jack of hearts,jack,train
18,train/jack of hearts/034.jpg,jack of hearts,jack,train
18,train/jack of hearts/035.jpg,jack of hearts,jack,train
18,train/jack of hearts/036.jpg,jack of hearts,jack,train
18,train/jack of hearts/037.jpg,jack of hearts,jack,train
18,train/jack of hearts/038.jpg,jack of hearts,jack,train
18,train/jack of hearts/039.jpg,jack of hearts,jack,train
18,train/jack of hearts/040.jpg,jack of hearts,jack,train
18,train/jack of hearts/041.jpg,jack of hearts,jack,train
18,train/jack of hearts/042.jpg,jack of hearts,jack,train
18,train/jack of hearts/043.jpg,jack of hearts,jack,train
18,train/jack of hearts/044.jpg,jack of hearts,jack,train
18,train/jack of hearts/045.jpg,jack of hearts,jack,train
18,train/jack of hearts/046.jpg,jack of hearts,jack,train
18,train/jack of hearts/047.jpg,jack of hearts,jack,train
18,train/jack of hearts/048.jpg,jack of hearts,jack,train
18,train/jack of hearts/049.jpg,jack of hearts,jack,train
18,train/jack of hearts/050.jpg,jack of hearts,jack,train
18,train/jack of hearts/051.jpg,jack of hearts,jack,train
18,train/jack of hearts/052.jpg,jack of hearts,jack,train
18,train/jack of hearts/053.jpg,jack of hearts,jack,train
18,train/jack of hearts/054.jpg,jack of hearts,jack,train
18,train/jack of hearts/055.jpg,jack of hearts,jack,train
18,train/jack of hearts/056.jpg,jack of hearts,jack,train
18,train/jack of hearts/057.jpg,jack of hearts,jack,train
18,train/jack of hearts/058.jpg,jack of hearts,jack,train
18,train/jack of hearts/059.jpg,jack of hearts,jack,train
18,train/jack of hearts/060.jpg,jack of hearts,jack,train
18,train/jack of hearts/061.jpg,jack of hearts,jack,train
18,train/jack of hearts/062.jpg,jack of hearts,jack,train
18,train/jack of hearts/063.jpg,jack of hearts,jack,train
18,train/jack of hearts/064.jpg,jack of hearts,jack,train
18,train/jack of hearts/065.jpg,jack of hearts,jack,train
18,train/jack of hearts/066.jpg,jack of hearts,jack,train
18,train/jack of hearts/067.jpg,jack of hearts,jack,train
18,train/jack of hearts/068.jpg,jack of hearts,jack,train
18,train/jack of hearts/069.jpg,jack of hearts,jack,train
18,train/jack of hearts/070.jpg,jack of hearts,jack,train
18,train/jack of hearts/071.jpg,jack of hearts,jack,train
18,train/jack of hearts/072.jpg,jack of hearts,jack,train
18,train/jack of hearts/073.jpg,jack of hearts,jack,train
18,train/jack of hearts/074.jpg,jack of hearts,jack,train
18,train/jack of hearts/075.jpg,jack of hearts,jack,train
18,train/jack of hearts/076.jpg,jack of hearts,jack,train
18,train/jack of hearts/077.jpg,jack of hearts,jack,train
18,train/jack of hearts/078.jpg,jack of hearts,jack,train
18,train/jack of hearts/079.jpg,jack of hearts,jack,train
18,train/jack of hearts/080.jpg,jack of hearts,jack,train
18,train/jack of hearts/081.jpg,jack of hearts,jack,train
18,train/jack of hearts/082.jpg,jack of hearts,jack,train
18,train/jack of hearts/083.jpg,jack of hearts,jack,train
18,train/jack of hearts/084.jpg,jack of hearts,jack,train
18,train/jack of hearts/085.jpg,jack of hearts,jack,train
18,train/jack of hearts/086.jpg,jack of hearts,jack,train
18,train/jack of hearts/087.jpg,jack of hearts,jack,train
18,train/jack of hearts/088.jpg,jack of hearts,jack,train
18,train/jack of hearts/089.jpg,jack of hearts,jack,train
18,train/jack of hearts/090.jpg,jack of hearts,jack,train
18,train/jack of hearts/091.jpg,jack of hearts,jack,train
18,train/jack of hearts/092.jpg,jack of hearts,jack,train
18,train/jack of hearts/093.jpg,jack of hearts,jack,train
18,train/jack of hearts/094.jpg,jack of hearts,jack,train
18,train/jack of hearts/095.jpg,jack of hearts,jack,train
18,train/jack of hearts/096.jpg,jack of hearts,jack,train
18,train/jack of hearts/097.jpg,jack of hearts,jack,train
18,train/jack of hearts/098.jpg,jack of hearts,jack,train
18,train/jack of hearts/099.jpg,jack of hearts,jack,train
18,train/jack of hearts/100.jpg,jack of hearts,jack,train
18,train/jack of hearts/101.jpg,jack of hearts,jack,train
18,train/jack of hearts/102.jpg,jack of hearts,jack,train
18,train/jack of hearts/103.jpg,jack of hearts,jack,train
18,train/jack of hearts/104.jpg,jack of hearts,jack,train
18,train/jack of hearts/105.jpg,jack of hearts,jack,train
18,train/jack of hearts/106.jpg,jack of hearts,jack,train
18,train/jack of hearts/107.jpg,jack of hearts,jack,train
18,train/jack of hearts/108.jpg,jack of hearts,jack,train
18,train/jack of hearts/109.jpg,jack of hearts,jack,train
18,train/jack of hearts/110.jpg,jack of hearts,jack,train
18,train/jack of hearts/111.jpg,jack of hearts,jack,train
18,train/jack of hearts/112.jpg,jack of hearts,jack,train
18,train/jack of hearts/113.jpg,jack of hearts,jack,train
18,train/jack of hearts/114.jpg,jack of hearts,jack,train
18,train/jack of hearts/115.jpg,jack of hearts,jack,train
18,train/jack of hearts/116.jpg,jack of hearts,jack,train
18,train/jack of hearts/117.jpg,jack of hearts,jack,train
18,train/jack of hearts/118.jpg,jack of hearts,jack,train
18,train/jack of hearts/119.jpg,jack of hearts,jack,train
18,train/jack of hearts/120.jpg,jack of hearts,jack,train
18,train/jack of hearts/121.jpg,jack of hearts,jack,train
18,train/jack of hearts/122.jpg,jack of hearts,jack,train
18,train/jack of hearts/123.jpg,jack of hearts,jack,train
18,train/jack of hearts/124.jpg,jack of hearts,jack,train
18,train/jack of hearts/125.jpg,jack of hearts,jack,train
18,train/jack of hearts/126.jpg,jack of hearts,jack,train
18,train/jack of hearts/127.jpg,jack of hearts,jack,train
18,train/jack of hearts/128.jpg,jack of hearts,jack,train
18,train/jack of hearts/129.jpg,jack of hearts,jack,train
18,train/jack of hearts/130.jpg,jack of hearts,jack,train
18,train/jack of hearts/131.jpg,jack of hearts,jack,train
18,train/jack of hearts/132.jpg,jack of hearts,jack,train
18,train/jack of hearts/133.jpg,jack of hearts,jack,train
18,train/jack of hearts/134.jpg,jack of hearts,jack,train
18,train/jack of hearts/135.jpg,jack of hearts,jack,train
18,train/jack of hearts/136.jpg,jack of hearts,jack,train
18,train/jack of hearts/137.jpg,jack of hearts,jack,train
18,train/jack of hearts/138.jpg,jack of hearts,jack,train
18,train/jack of hearts/139.jpg,jack of hearts,jack,train
18,train/jack of hearts/140.jpg,jack of hearts,jack,train
18,train/jack of hearts/141.jpg,jack of hearts,jack,train
18,train/jack of hearts/142.jpg,jack of hearts,jack,train
18,train/jack of hearts/143.jpg,jack of hearts,jack,train
18,train/jack of hearts/144.jpg,jack of hearts,jack,train
18,train/jack of hearts/145.jpg,jack of hearts,jack,train
18,train/jack of hearts/146.jpg,jack of hearts,jack,train
18,train/jack of hearts/147.jpg,jack of hearts,jack,train
18,train/jack of hearts/148.jpg,jack of hearts,jack,train
18,train/jack of hearts/149.jpg,jack of hearts,jack,train
18,train/jack of hearts/150.jpg,jack of hearts,jack,train
18,train/jack of hearts/151.jpg,jack of hearts,jack,train
18,train/jack of hearts/152.jpg,jack of hearts,jack,train
18,train/jack of hearts/153.jpg,jack of hearts,jack,train
18,train/jack of hearts/154.jpg,jack of hearts,jack,train
18,train/jack of hearts/155.jpg,jack of hearts,jack,train
18,train/jack of hearts/156.jpg,jack of hearts,jack,train
18,train/jack of hearts/157.jpg,jack of hearts,jack,train
18,train/jack of hearts/158.jpg,jack of hearts,jack,train
18,train/jack of hearts/159.jpg,jack of hearts,jack,train
18,train/jack of hearts/160.jpg,jack of hearts,jack,train
18,train/jack of hearts/161.jpg,jack of hearts,jack,train
18,train/jack of hearts/162.jpg,jack of hearts,jack,train
18,train/jack of hearts/163.jpg,jack of hearts,jack,train
18,train/jack of hearts/164.jpg,jack of hearts,jack,train
18,train/jack of hearts/165.jpg,jack of hearts,jack,train
18,train/jack of hearts/166.jpg,jack of hearts,jack,train
18,train/jack of hearts/167.jpg,jack of hearts,jack,train
18,train/jack of hearts/168.jpg,jack of hearts,jack,train
19,train/jack of spades/001.jpg,jack of spades,jack,train
19,train/jack of spades/002.jpg,jack of spades,jack,train
19,train/jack of spades/003.jpg,jack of spades,jack,train
19,train/jack of spades/004.jpg,jack of spades,jack,train
19,train/jack of spades/005.jpg,jack of spades,jack,train
19,train/jack of spades/006.jpg,jack of spades,jack,train
19,train/jack of spades/007.jpg,jack of spades,jack,train
19,train/jack of spades/008.jpg,jack of spades,jack,train
19,train/jack of spades/009.jpg,jack of spades,jack,train
19,train/jack of spades/010.jpg,jack of spades,jack,train
19,train/jack of spades/011.jpg,jack of spades,jack,train
19,train/jack of spades/012.jpg,jack of spades,jack,train
19,train/jack of spades/013.jpg,jack of spades,jack,train
19,train/jack of spades/014.jpg,jack of spades,jack,train
19,train/jack of spades/015.jpg,jack of spades,jack,train
19,train/jack of spades/016.jpg,jack of spades,jack,train
19,train/jack of spades/017.jpg,jack of spades,jack,train
19,train/jack of spades/018.jpg,jack of spades,jack,train
19,train/jack of spades/019.jpg,jack of spades,jack,train
19,train/jack of spades/020.jpg,jack of spades,jack,train
19,train/jack of spades/021.jpg,jack of spades,jack,train
19,train/jack of spades/022.jpg,jack of spades,jack,train
19,train/jack of spades/023.jpg,jack of spades,jack,train
19,train/jack of spades/024.jpg,jack of spades,jack,train
19,train/jack of spades/025.jpg,jack of spades,jack,train
19,train/jack of spades/026.jpg,jack of spades,jack,train
19,train/jack of spades/027.jpg,jack of spades,jack,train
19,train/jack of spades/028.jpg,jack of spades,jack,train
19,train/jack of spades/029.jpg,jack of spades,jack,train
19,train/jack of spades/030.jpg,jack of spades,jack,train
19,train/jack of spades/031.jpg,jack of spades,jack,train
19,train/jack of spades/032.jpg,jack of spades,jack,train
19,train/jack of spades/033.jpg,jack of spades,jack,train
19,train/jack of spades/034.jpg,jack of spades,jack,train
19,train/jack of spades/035.jpg,jack of spades,jack,train
19,train/jack of spades/036.jpg,jack of spades,jack,train
19,train/jack of spades/037.jpg,jack of spades,jack,train
19,train/jack of spades/038.jpg,jack of spades,jack,train
19,train/jack of spades/039.jpg,jack of spades,jack,train
19,train/jack of spades/040.jpg,jack of spades,jack,train
19,train/jack of spades/041.jpg,jack of spades,jack,train
19,train/jack of spades/042.jpg,jack of spades,jack,train
19,train/jack of spades/043.jpg,jack of spades,jack,train
19,train/jack of spades/044.jpg,jack of spades,jack,train
19,train/jack of spades/045.jpg,jack of spades,jack,train
19,train/jack of spades/046.jpg,jack of spades,jack,train
19,train/jack of spades/047.jpg,jack of spades,jack,train
19,train/jack of spades/048.jpg,jack of spades,jack,train
19,train/jack of spades/049.jpg,jack of spades,jack,train
19,train/jack of spades/050.jpg,jack of spades,jack,train
19,train/jack of spades/051.jpg,jack of spades,jack,train
19,train/jack of spades/052.jpg,jack of spades,jack,train
19,train/jack of spades/053.jpg,jack of spades,jack,train
19,train/jack of spades/054.jpg,jack of spades,jack,train
19,train/jack of spades/055.jpg,jack of spades,jack,train
19,train/jack of spades/056.jpg,jack of spades,jack,train
19,train/jack of spades/057.jpg,jack of spades,jack,train
19,train/jack of spades/058.jpg,jack of spades,jack,train
19,train/jack of spades/059.jpg,jack of spades,jack,train
19,train/jack of spades/060.jpg,jack of spades,jack,train
19,train/jack of spades/061.jpg,jack of spades,jack,train
19,train/jack of spades/062.jpg,jack of spades,jack,train
19,train/jack of spades/063.jpg,jack of spades,jack,train
19,train/jack of spades/064.jpg,jack of spades,jack,train
19,train/jack of spades/065.jpg,jack of spades,jack,train
19,train/jack of spades/066.jpg,jack of spades,jack,train
19,train/jack of spades/067.jpg,jack of spades,jack,train
19,train/jack of spades/068.jpg,jack of spades,jack,train
19,train/jack of spades/069.jpg,jack of spades,jack,train
19,train/jack of spades/070.jpg,jack of spades,jack,train
19,train/jack of spades/071.jpg,jack of spades,jack,train
19,train/jack of spades/072.jpg,jack of spades,jack,train
19,train/jack of spades/073.jpg,jack of spades,jack,train
19,train/jack of spades/074.jpg,jack of spades,jack,train
19,train/jack of spades/075.jpg,jack of spades,jack,train
19,train/jack of spades/076.jpg,jack of spades,jack,train
19,train/jack of spades/077.jpg,jack of spades,jack,train
19,train/jack of spades/078.jpg,jack of spades,jack,train
19,train/jack of spades/079.jpg,jack of spades,jack,train
19,train/jack of spades/080.jpg,jack of spades,jack,train
19,train/jack of spades/081.jpg,jack of spades,jack,train
19,train/jack of spades/082.jpg,jack of spades,jack,train
